Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8
,-0.005,0.004,0.003,0,0.001,0.007,0.004
,-0.003,0.004,0.005,0.001,0.003,0.006,0.004
,-0.001,0.005,0.007,0.004,0.005,0.004,0.005
,0.001,0.005,0.009,0.008,0.006,0.002,0.005
,0.001,0.006,0.011,0.009,0.005,-0.001,0.006
,0,0.007,0.01,0.008,0.001,-0.003,0.007
,-0.001,0.008,0.008,0.004,-0.004,-0.004,0.008
,-0.003,0.008,0.004,0,-0.007,-0.005,0.008
,-0.005,0.006,0,-0.003,-0.007,-0.006,0.006
,-0.007,0.003,-0.004,-0.005,-0.004,-0.006,0.003
,-0.008,0.001,-0.005,-0.005,0.001,-0.007,0.001
,-0.007,-0.001,-0.004,-0.005,0.004,-0.007,-0.001
,-0.005,-0.001,-0.002,-0.004,0.006,-0.008,-0.001
,-0.001,0,0,-0.003,0.004,-0.008,0
,0.001,0,-0.001,-0.001,0.001,-0.009,0
,0.001,-0.001,-0.003,0,-0.002,-0.009,-0.001
,-0.001,-0.003,-0.006,0.001,-0.003,-0.009,-0.003
,-0.004,-0.005,-0.008,0,-0.002,-0.009,-0.005
,-0.006,-0.005,-0.009,-0.003,-0.001,-0.01,-0.005
,-0.006,-0.004,-0.007,-0.006,0,-0.012,-0.004
,-0.005,-0.002,-0.004,-0.008,-0.001,-0.013,-0.002
,-0.004,-0.001,-0.002,-0.007,-0.004,-0.014,-0.001
,-0.003,-0.002,-0.002,-0.004,-0.007,-0.014,-0.002
,-0.002,-0.003,-0.004,0.001,-0.009,-0.012,-0.003
,0,-0.004,-0.005,0.003,-0.009,-0.01,-0.004
,0.001,-0.004,-0.005,0.003,-0.007,-0.008,-0.004
,0.002,-0.003,-0.003,-0.001,-0.005,-0.006,-0.003
,0.001,-0.003,0,-0.005,-0.003,-0.004,-0.003
,-0.001,-0.002,0.003,-0.008,-0.002,-0.003,-0.002
,-0.004,-0.003,0.004,-0.009,-0.001,-0.003,-0.003
,-0.007,-0.004,0.003,-0.008,0.001,-0.003,-0.004
,-0.009,-0.005,0.003,-0.006,0.003,-0.002,-0.005
,-0.008,-0.005,0.003,-0.003,0.005,-0.001,-0.005
,-0.006,-0.004,0.003,0,0.006,0,-0.004
,-0.003,-0.002,0.003,0.002,0.005,0,-0.002
,0.001,0,0.002,0.003,0.003,-0.002,0
,0.003,0.002,0.001,0.003,0,-0.004,0.002
,0.005,0.003,0,0.004,-0.002,-0.006,0.003
,0.006,0.004,-0.001,0.004,-0.003,-0.006,0.004
,0.006,0.005,0,0.005,-0.004,-0.004,0.005
,0.007,0.006,0.002,0.005,-0.003,-0.003,0.006
,0.008,0.007,0.004,0.004,-0.001,-0.003,0.007
,0.009,0.008,0.004,0,0.001,-0.004,0.008
,0.011,0.008,0.003,-0.003,0.004,-0.005,0.008
,0.012,0.009,0,-0.006,0.005,-0.005,0.009
,0.011,0.011,-0.003,-0.007,0.004,-0.004,0.011
,0.011,0.014,-0.004,-0.006,0.002,-0.001,0.014
,0.01,0.015,-0.004,-0.005,-0.001,-0.001,0.015
,0.01,0.013,-0.002,-0.004,-0.003,-0.003,0.013
,0.011,0.009,0,-0.003,-0.004,-0.007,0.009
,0.011,0.004,0,-0.003,-0.003,-0.012,0.004
,0.011,0,-0.003,-0.002,-0.002,-0.014,0
,0.01,-0.002,-0.007,-0.001,-0.001,-0.014,-0.002
,0.008,-0.002,-0.011,-0.001,-0.001,-0.011,-0.002
,0.006,-0.002,-0.014,-0.001,-0.002,-0.008,-0.002
,0.004,-0.001,-0.013,-0.002,-0.003,-0.006,-0.001
,0.002,-0.001,-0.011,-0.003,-0.003,-0.006,-0.001
,0.002,0,-0.008,-0.004,-0.002,-0.006,0
,0.003,0.001,-0.007,-0.003,-0.002,-0.005,0.001
,0.004,0.003,-0.007,-0.002,-0.004,-0.003,0.003
,0.005,0.004,-0.008,-0.001,-0.007,0.001,0.004
,0.003,0.003,-0.009,0,-0.011,0.005,0.003
,0.001,0.001,-0.007,0.001,-0.013,0.008,0.001
,-0.001,-0.002,-0.005,0.002,-0.013,0.009,-0.002
,-0.001,-0.003,-0.003,0.003,-0.012,0.009,-0.003
,0.001,-0.002,-0.001,0.003,-0.009,0.009,-0.002
,0.003,0.001,0,0.002,-0.006,0.008,0.001
,0.004,0.004,0.003,0,-0.003,0.008,0.004
,0.004,0.005,0.006,-0.003,0.002,0.008,0.005
,0.003,0.006,0.01,-0.004,0.007,0.009,0.006
,0.004,0.006,0.013,-0.003,0.013,0.009,0.006
,0.006,0.007,0.013,-0.001,0.018,0.01,0.007
,0.011,0.01,0.011,0.001,0.023,0.01,0.01
,0.015,0.014,0.007,0.002,0.026,0.01,0.014
,0.017,0.017,0.004,0.003,0.028,0.009,0.017
,0.015,0.02,0.002,0.005,0.032,0.008,0.02
,0.011,0.021,0.003,0.008,0.036,0.005,0.021
,0.006,0.021,0.005,0.013,0.041,0.002,0.021
,0.004,0.019,0.007,0.018,0.044,0.001,0.019
,0.005,0.017,0.008,0.02,0.044,0.002,0.017
,0.006,0.015,0.008,0.02,0.041,0.003,0.015
,0.007,0.012,0.008,0.018,0.037,0.004,0.012
,0.005,0.011,0.008,0.015,0.032,0.004,0.011
,0.003,0.012,0.008,0.014,0.028,0.004,0.012
,0.001,0.014,0.008,0.014,0.024,0.003,0.014
,0.001,0.016,0.008,0.015,0.021,0.002,0.016
,0.002,0.018,0.009,0.016,0.017,0.003,0.018
,0.004,0.017,0.01,0.016,0.013,0.003,0.017
,0.004,0.013,0.009,0.016,0.01,0.004,0.013
,0.001,0.008,0.007,0.016,0.008,0.005,0.008
,-0.002,0.003,0.003,0.017,0.006,0.006,0.003
,-0.005,-0.001,-0.001,0.017,0.005,0.007,-0.001
,-0.005,-0.003,-0.005,0.018,0.004,0.007,-0.003
,-0.005,-0.002,-0.006,0.018,0.002,0.006,-0.002
,-0.004,-0.001,-0.005,0.018,-0.001,0.006,-0.001
,-0.004,0.001,-0.001,0.018,-0.003,0.006,0.001
,-0.004,0.003,0.003,0.018,-0.005,0.005,0.003
,-0.002,0.004,0.007,0.018,-0.006,0.003,0.004
,0,0.003,0.009,0.016,-0.007,0.001,0.003
,0.003,0,0.009,0.014,-0.007,-0.001,0
,0.003,-0.004,0.008,0.012,-0.007,-0.002,-0.004
,-0.001,-0.008,0.006,0.011,-0.006,-0.001,-0.008
,-0.006,-0.011,0.004,0.01,-0.005,0.002,-0.011
,-0.011,-0.012,0.004,0.01,-0.005,0.006,-0.012
,-0.015,-0.013,0.006,0.01,-0.006,0.009,-0.013
,-0.017,-0.015,0.01,0.01,-0.009,0.011,-0.015
,-0.02,-0.018,0.014,0.009,-0.013,0.011,-0.018
,-0.025,-0.023,0.017,0.007,-0.016,0.008,-0.023
,-0.029,-0.026,0.017,0.004,-0.017,0.005,-0.026
,-0.031,-0.027,0.015,-0.001,-0.017,0.003,-0.027
,-0.03,-0.026,0.012,-0.005,-0.016,0.003,-0.026
,-0.026,-0.025,0.009,-0.008,-0.014,0.005,-0.025
,-0.022,-0.024,0.008,-0.009,-0.012,0.009,-0.024
,-0.02,-0.025,0.007,-0.009,-0.01,0.011,-0.025
,-0.021,-0.026,0.006,-0.01,-0.007,0.012,-0.026
,-0.023,-0.025,0.005,-0.011,-0.006,0.012,-0.025
,-0.025,-0.021,0.006,-0.015,-0.005,0.011,-0.021
,-0.026,-0.017,0.008,-0.02,-0.007,0.011,-0.017
,-0.026,-0.013,0.011,-0.024,-0.009,0.01,-0.013
,-0.024,-0.011,0.014,-0.025,-0.01,0.009,-0.011
,-0.022,-0.012,0.014,-0.025,-0.011,0.006,-0.012
,-0.019,-0.013,0.013,-0.025,-0.012,0.001,-0.013
,-0.015,-0.013,0.01,-0.024,-0.013,-0.004,-0.013
,-0.01,-0.01,0.007,-0.025,-0.015,-0.009,-0.01
,-0.005,-0.006,0.005,-0.025,-0.019,-0.012,-0.006
,-0.002,-0.003,0.004,-0.023,-0.022,-0.014,-0.003
,-0.001,0,0.004,-0.019,-0.022,-0.016,0
,-0.001,-0.001,0.002,-0.014,-0.021,-0.018,-0.001
,-0.002,-0.003,-0.001,-0.01,-0.019,-0.022,-0.003
,-0.002,-0.006,-0.006,-0.008,-0.018,-0.026,-0.006
,0,-0.008,-0.011,-0.01,-0.018,-0.03,-0.008
,0.004,-0.009,-0.015,-0.013,-0.021,-0.031,-0.009
,0.007,-0.008,-0.016,-0.015,-0.023,-0.031,-0.008
,0.008,-0.006,-0.016,-0.015,-0.023,-0.028,-0.006
,0.006,-0.004,-0.014,-0.012,-0.022,-0.024,-0.004
,0.004,-0.004,-0.013,-0.007,-0.019,-0.021,-0.004
,0.002,-0.005,-0.015,-0.002,-0.016,-0.019,-0.005
,0.003,-0.006,-0.02,0.002,-0.015,-0.019,-0.006
,0.007,-0.006,-0.025,0.003,-0.015,-0.021,-0.006
,0.012,-0.002,-0.028,0.004,-0.017,-0.022,-0.002
,0.018,0.003,-0.027,0.004,-0.018,-0.022,0.003
,0.02,0.009,-0.021,0.004,-0.017,-0.02,0.009
,0.02,0.012,-0.013,0.005,-0.014,-0.017,0.012
,0.017,0.013,-0.007,0.003,-0.01,-0.014,0.013
,0.015,0.011,-0.004,0.001,-0.005,-0.012,0.011
,0.013,0.01,-0.005,-0.002,-0.001,-0.011,0.01
,0.014,0.011,-0.007,-0.003,0.003,-0.011,0.011
,0.016,0.013,-0.008,0,0.007,-0.01,0.013
,0.019,0.016,-0.007,0.005,0.01,-0.008,0.016
,0.02,0.017,-0.004,0.013,0.014,-0.004,0.017
,0.02,0.016,-0.001,0.02,0.018,0,0.016
,0.018,0.014,0.002,0.023,0.023,0.004,0.014
,0.017,0.013,0.004,0.022,0.026,0.005,0.013
,0.016,0.015,0.005,0.018,0.028,0.002,0.015
,0.016,0.021,0.004,0.013,0.028,-0.002,0.021
,0.018,0.03,0.004,0.011,0.027,-0.004,0.03
,0.022,0.041,0.004,0.013,0.026,-0.002,0.041
,0.03,0.052,0.003,0.017,0.027,0.003,0.052
,0.039,0.063,0.003,0.023,0.029,0.011,0.063
,0.047,0.07,0.003,0.026,0.032,0.018,0.07
,0.053,0.074,0.003,0.027,0.038,0.02,0.074
,0.053,0.072,0.004,0.026,0.046,0.018,0.072
,0.047,0.065,0.006,0.025,0.053,0.015,0.065
,0.038,0.053,0.007,0.026,0.058,0.012,0.053
,0.027,0.04,0.008,0.03,0.058,0.012,0.04
,0.019,0.027,0.007,0.036,0.052,0.014,0.027
,0.013,0.016,0.006,0.042,0.041,0.016,0.016
,0.008,0.005,0.004,0.048,0.028,0.017,0.005
,0.003,-0.004,0.002,0.052,0.016,0.016,-0.004
,-0.004,-0.014,0,0.054,0.006,0.014,-0.014
,-0.012,-0.023,0,0.053,-0.001,0.013,-0.023
,-0.019,-0.03,0.001,0.05,-0.009,0.015,-0.03
,-0.025,-0.034,0.003,0.044,-0.018,0.019,-0.034
,-0.027,-0.036,0.006,0.038,-0.028,0.024,-0.036
,-0.026,-0.038,0.009,0.03,-0.036,0.03,-0.038
,-0.026,-0.041,0.009,0.022,-0.041,0.037,-0.041
,-0.026,-0.045,0.009,0.012,-0.041,0.045,-0.045
,-0.029,-0.049,0.008,0.002,-0.039,0.054,-0.049
,-0.033,-0.051,0.01,-0.009,-0.037,0.061,-0.051
,-0.037,-0.052,0.014,-0.018,-0.037,0.065,-0.052
,-0.039,-0.051,0.019,-0.026,-0.04,0.063,-0.051
,-0.037,-0.05,0.022,-0.031,-0.043,0.056,-0.05
,-0.034,-0.048,0.022,-0.034,-0.044,0.045,-0.048
,-0.03,-0.045,0.019,-0.036,-0.042,0.033,-0.045
,-0.027,-0.041,0.014,-0.038,-0.038,0.022,-0.041
,-0.024,-0.035,0.011,-0.04,-0.033,0.014,-0.035
,-0.021,-0.029,0.01,-0.042,-0.029,0.007,-0.029
,-0.017,-0.022,0.01,-0.044,-0.026,0,-0.022
,-0.014,-0.018,0.008,-0.045,-0.023,-0.007,-0.018
,-0.012,-0.016,0.002,-0.046,-0.02,-0.015,-0.016
,-0.011,-0.015,-0.006,-0.045,-0.017,-0.02,-0.015
,-0.013,-0.014,-0.014,-0.043,-0.014,-0.022,-0.014
,-0.015,-0.011,-0.02,-0.039,-0.013,-0.021,-0.011
,-0.015,-0.006,-0.023,-0.035,-0.012,-0.019,-0.006
,-0.012,0,-0.024,-0.029,-0.012,-0.018,0
,-0.007,0.005,-0.025,-0.025,-0.011,-0.02,0.005
,-0.002,0.007,-0.025,-0.021,-0.009,-0.025,0.007
,0.001,0.006,-0.027,-0.019,-0.007,-0.031,0.006
,0,0.004,-0.03,-0.017,-0.004,-0.035,0.004
,-0.002,0.002,-0.033,-0.016,-0.003,-0.036,0.002
,-0.004,0.002,-0.034,-0.014,-0.001,-0.035,0.002
,-0.004,0.003,-0.032,-0.011,-0.001,-0.031,0.003
,-0.002,0.006,-0.028,-0.008,-0.001,-0.029,0.006
,0.002,0.007,-0.023,-0.007,-0.002,-0.027,0.007
,0.004,0.007,-0.02,-0.006,-0.003,-0.027,0.007
,0.005,0.007,-0.019,-0.006,-0.001,-0.027,0.007
,0.005,0.007,-0.02,-0.006,0.003,-0.026,0.007
,0.005,0.009,-0.021,-0.006,0.008,-0.024,0.009
,0.005,0.011,-0.021,-0.006,0.013,-0.022,0.011
,0.005,0.014,-0.018,-0.005,0.016,-0.02,0.014
,0.006,0.015,-0.013,-0.004,0.016,-0.019,0.015
,0.006,0.015,-0.008,-0.002,0.014,-0.017,0.015
,0.005,0.013,-0.003,-0.001,0.011,-0.015,0.013
,0.003,0.011,0,-0.001,0.01,-0.012,0.011
,0.001,0.008,0.002,-0.002,0.012,-0.009,0.008
,0.001,0.005,0.002,-0.003,0.016,-0.007,0.005
,0.002,0.003,0.002,-0.004,0.021,-0.008,0.003
,0.005,0,0.001,-0.003,0.024,-0.009,0
,0.007,-0.001,0.001,-0.001,0.023,-0.011,-0.001
,0.008,-0.001,0.002,0.001,0.021,-0.011,-0.001
,0.007,0,0.002,0.003,0.018,-0.01,0
,0.005,0,0.003,0.005,0.015,-0.008,0
,0.003,0,0.004,0.005,0.013,-0.007,0
,0.003,0,0.005,0.005,0.01,-0.006,0
,0.004,0,0.006,0.005,0.006,-0.006,0
,0.006,0.001,0.008,0.005,0.002,-0.006,0.001
,0.007,0.002,0.009,0.006,-0.001,-0.005,0.002
,0.007,0.002,0.01,0.007,-0.003,-0.003,0.002
,0.005,0,0.01,0.006,-0.003,-0.001,0
,0.001,-0.002,0.011,0.004,-0.002,0.002,-0.002
,-0.002,-0.004,0.013,0.001,-0.001,0.005,-0.004
,-0.004,-0.004,0.014,-0.001,0,0.007,-0.004
,-0.006,-0.002,0.014,0,0,0.008,-0.002
,-0.006,0,0.012,0.003,-0.001,0.008,0
,-0.007,0.002,0.008,0.007,-0.001,0.007,0.002
,-0.007,0.002,0.004,0.01,-0.001,0.007,0.002
,-0.007,0.001,0.002,0.01,-0.001,0.006,0.001
,-0.007,-0.001,0.002,0.008,-0.001,0.005,-0.001
,-0.005,-0.004,0.005,0.004,0,0.005,-0.004
,-0.004,-0.006,0.008,0.001,0.001,0.004,-0.006
,-0.004,-0.008,0.01,-0.001,0.002,0.004,-0.008
,-0.005,-0.008,0.01,-0.001,0.002,0.004,-0.008
,-0.007,-0.006,0.007,-0.001,0,0.004,-0.006
,-0.009,-0.003,0.002,0,-0.003,0.004,-0.003
,-0.009,0,-0.003,0.002,-0.006,0.004,0
,-0.006,0.003,-0.006,0.002,-0.008,0.003,0.003
,-0.002,0.005,-0.007,0.001,-0.007,0.003,0.005
,0.003,0.007,-0.006,-0.001,-0.005,0.002,0.007
,0.006,0.009,-0.006,-0.004,-0.002,0.001,0.009
,0.006,0.01,-0.006,-0.006,0.001,0.002,0.01
,0.005,0.01,-0.007,-0.006,0.003,0.003,0.01
,0.004,0.009,-0.008,-0.005,0.005,0.005,0.009
,0.003,0.007,-0.008,-0.004,0.006,0.007,0.007
,0.002,0.005,-0.007,-0.005,0.007,0.007,0.005
,0,0.004,-0.004,-0.008,0.006,0.007,0.004
,-0.002,0.003,-0.001,-0.01,0.005,0.004,0.003
,-0.003,0.005,0.001,-0.012,0.003,0.001,0.005
,-0.002,0.008,0.001,-0.012,0.001,-0.002,0.008
,0,0.012,0,-0.01,0.001,-0.004,0.012
,0.003,0.016,-0.001,-0.008,0.003,-0.005,0.016
,0.005,0.019,-0.001,-0.005,0.006,-0.004,0.019
,0.005,0.021,-0.001,-0.003,0.008,-0.003,0.021
,0.004,0.022,-0.001,-0.001,0.009,-0.003,0.022
,0.002,0.022,-0.002,0.001,0.008,-0.004,0.022
,0.001,0.022,-0.004,0.002,0.006,-0.005,0.022
,0.002,0.022,-0.007,0.002,0.004,-0.006,0.022
,0.002,0.02,-0.009,0.001,0.002,-0.005,0.02
,0.001,0.016,-0.009,0,0.001,-0.002,0.016
,-0.001,0.012,-0.008,-0.001,0.002,0.002,0.012
,-0.002,0.006,-0.006,-0.002,0.003,0.005,0.006
,-0.003,0.002,-0.001,-0.001,0.004,0.006,0.002
,-0.002,-0.002,0.004,0,0.005,0.005,-0.002
,0,-0.005,0.009,0.001,0.006,0.003,-0.005
,0.002,-0.008,0.013,0.002,0.006,0.002,-0.008
,0.002,-0.013,0.014,0.002,0.006,0.003,-0.013
,0.002,-0.018,0.014,0.002,0.007,0.005,-0.018
,0.002,-0.022,0.011,0.002,0.008,0.007,-0.022
,0.002,-0.025,0.009,0.003,0.01,0.009,-0.025
,0.003,-0.025,0.007,0.006,0.012,0.009,-0.025
,0.003,-0.023,0.005,0.01,0.011,0.008,-0.023
,0.003,-0.022,0.004,0.013,0.009,0.008,-0.022
,0.002,-0.02,0.003,0.012,0.006,0.008,-0.02
,0,-0.019,0.003,0.009,0.003,0.009,-0.019
,0,-0.017,0.004,0.005,0,0.01,-0.017
,0.001,-0.015,0.005,0.001,-0.002,0.011,-0.015
,0.003,-0.013,0.005,-0.001,-0.005,0.012,-0.013
,0.006,-0.012,0.004,-0.002,-0.009,0.012,-0.012
,0.007,-0.012,0.002,-0.001,-0.013,0.011,-0.012
,0.007,-0.012,0.002,-0.001,-0.015,0.01,-0.012
,0.005,-0.011,0.002,-0.002,-0.017,0.008,-0.011
,0.002,-0.011,0.003,-0.003,-0.018,0.007,-0.011
,0.001,-0.01,0.005,-0.005,-0.019,0.005,-0.01
,0.001,-0.008,0.005,-0.006,-0.021,0.003,-0.008
,0.003,-0.007,0.003,-0.006,-0.023,0.001,-0.007
,0.006,-0.007,-0.001,-0.004,-0.024,0,-0.007
,0.007,-0.006,-0.005,-0.002,-0.024,-0.002,-0.006
,0.007,-0.005,-0.006,-0.002,-0.022,-0.004,-0.005
,0.005,-0.004,-0.005,-0.002,-0.02,-0.007,-0.004
,0.003,-0.001,-0.002,-0.003,-0.019,-0.01,-0.001
,0.003,0.002,0,-0.003,-0.018,-0.014,0.002
,0.004,0.005,-0.001,-0.002,-0.018,-0.016,0.005
,0.006,0.007,-0.003,0,-0.018,-0.016,0.007
,0.007,0.008,-0.006,0.003,-0.017,-0.015,0.008
,0.007,0.008,-0.007,0.003,-0.015,-0.014,0.008
,0.005,0.006,-0.007,0.002,-0.013,-0.012,0.006
,0.003,0.005,-0.005,0,-0.011,-0.012,0.005
,0.002,0.004,-0.002,-0.002,-0.008,-0.011,0.004
,0.002,0.006,0,-0.002,-0.007,-0.01,0.006
,0.003,0.007,0.001,-0.001,-0.006,-0.008,0.007
,0.004,0.008,0.001,0,-0.006,-0.005,0.008
,0.003,0.008,0,0,-0.006,-0.003,0.008
,0.002,0.008,-0.003,-0.001,-0.007,-0.001,0.008
,0,0.006,-0.006,-0.004,-0.007,-0.001,0.006
,0.001,0.005,-0.008,-0.005,-0.004,0,0.005
,0.003,0.005,-0.008,-0.006,0,0.001,0.005
,0.005,0.004,-0.005,-0.005,0.005,0.003,0.004
,0.007,0.003,0,-0.003,0.009,0.005,0.003
,0.007,0.001,0.004,-0.002,0.011,0.007,0.001
,0.005,0.001,0.006,-0.002,0.011,0.007,0.001
,0.002,0.002,0.004,-0.002,0.012,0.005,0.002
,-0.001,0.004,0.001,-0.001,0.013,0.002,0.004
,-0.003,0.006,-0.002,0,0.013,-0.001,0.006
,-0.004,0.007,-0.003,0.001,0.014,-0.002,0.007
,-0.005,0.008,-0.001,0.002,0.013,-0.001,0.008
,-0.005,0.007,0,0.001,0.011,0,0.007
,-0.004,0.006,0.001,0,0.008,0.001,0.006
,-0.002,0.006,-0.001,-0.001,0.006,0.002,0.006
,0.001,0.008,-0.002,0,0.005,0.001,0.008
,0.003,0.011,-0.003,0.001,0.004,0,0.011
,0.005,0.012,-0.002,0,0.004,-0.001,0.012
,0.005,0.012,0.001,-0.002,0.004,-0.001,0.012
,0.004,0.01,0.003,-0.005,0.004,0,0.01
,0.002,0.007,0.004,-0.008,0.005,0.002,0.007
,0.002,0.004,0.002,-0.008,0.005,0.002,0.004
,0.002,0.003,0,-0.007,0.005,0.003,0.003
,0.004,0.003,-0.002,-0.003,0.004,0.002,0.003
,0.006,0.005,-0.003,0,0.004,0,0.005
,0.007,0.007,-0.003,0.002,0.005,-0.001,0.007
,0.008,0.008,-0.003,0.003,0.006,-0.001,0.008
,0.007,0.008,-0.003,0.001,0.008,-0.001,0.008
,0.004,0.006,-0.002,0,0.008,-0.002,0.006
,0.002,0.005,-0.002,0,0.008,-0.003,0.005
,0,0.003,-0.001,0.001,0.006,-0.006,0.003
,0,0.002,-0.001,0.002,0.004,-0.008,0.002
,0.002,0.002,0,0.003,0.003,-0.01,0.002
,0.004,0.002,0.001,0.004,0.002,-0.01,0.002
,0.005,0.001,0.003,0.003,0.002,-0.008,0.001
,0.005,-0.001,0.004,0.002,0.002,-0.005,-0.001
,0.004,-0.004,0.004,0,0.003,-0.002,-0.004
,0.003,-0.006,0.004,0,0.005,0,-0.006
,0.002,-0.007,0.003,0,0.006,0,-0.007
,0.001,-0.008,0.001,0.002,0.008,0.001,-0.008
,0.001,-0.008,0,0.003,0.008,0.001,-0.008
,0.001,-0.007,0,0.003,0.007,0.002,-0.007
,0.001,-0.007,0.001,0.002,0.005,0.004,-0.007
,-0.001,-0.006,0.003,-0.001,0.004,0.005,-0.006
,-0.003,-0.005,0.005,-0.002,0.004,0.005,-0.005
,-0.004,-0.004,0.007,-0.001,0.005,0.005,-0.004
,-0.004,-0.003,0.008,0.002,0.008,0.006,-0.003
,-0.003,-0.002,0.008,0.007,0.01,0.006,-0.002
,-0.003,-0.001,0.006,0.01,0.01,0.006,-0.001
,-0.003,-0.002,0.004,0.01,0.008,0.005,-0.002
,-0.004,-0.004,0.002,0.008,0.004,0.004,-0.004
,-0.004,-0.007,0.001,0.004,-0.002,0.002,-0.007
,-0.004,-0.01,0.002,0,-0.006,0,-0.01
,-0.002,-0.011,0.003,-0.003,-0.007,-0.001,-0.011
,-0.001,-0.011,0.004,-0.004,-0.006,-0.002,-0.011
,-0.001,-0.009,0.004,-0.004,-0.003,-0.001,-0.009
,-0.003,-0.007,0.002,-0.003,0,-0.002,-0.007
,-0.004,-0.006,0.001,-0.002,0.001,-0.003,-0.006
,-0.005,-0.006,0,0,0,-0.005,-0.006
,-0.003,-0.008,0.001,0.002,-0.002,-0.006,-0.008
,0.001,-0.009,0.003,0.004,-0.002,-0.007,-0.009
,0.005,-0.008,0.004,0.004,0,-0.006,-0.008
,0.005,-0.006,0.003,0.003,0.003,-0.004,-0.006
,0.002,-0.004,0,0,0.005,-0.002,-0.004
,-0.002,-0.002,-0.004,-0.003,0.006,0.001,-0.002
,-0.006,-0.001,-0.007,-0.005,0.005,0.004,-0.001
,-0.007,-0.001,-0.007,-0.005,0.004,0.006,-0.001
,-0.004,-0.002,-0.005,-0.004,0.004,0.007,-0.002
,0.002,-0.003,-0.002,-0.002,0.004,0.005,-0.003
,0.007,-0.003,0,-0.001,0.004,0.002,-0.003
,0.008,-0.003,0,0,0.004,-0.001,-0.003
,0.005,-0.003,-0.001,0.001,0.004,-0.004,-0.003
,0,-0.002,-0.003,0.002,0.002,-0.005,-0.002
,-0.004,-0.002,-0.004,0.004,0.001,-0.005,-0.002
,-0.006,-0.001,-0.004,0.006,0.001,-0.005,-0.001
,-0.005,-0.001,-0.005,0.007,0.002,-0.004,-0.001
,-0.003,-0.001,-0.006,0.006,0.001,-0.004,-0.001
,-0.002,-0.002,-0.007,0.004,-0.001,-0.003,-0.002
,-0.003,-0.002,-0.007,0.001,-0.003,-0.001,-0.002
,-0.003,-0.001,-0.006,-0.001,-0.004,0.003,-0.001
,-0.003,-0.001,-0.003,-0.002,-0.003,0.006,-0.001
,-0.001,0,-0.002,0,0,0.008,0
,0.001,0,-0.001,0.002,0.003,0.008,0
,0.003,0,-0.001,0.005,0.004,0.007,0
,0.004,-0.001,-0.001,0.006,0.003,0.004,-0.001
,0.003,-0.002,0.001,0.005,0,0.002,-0.002
,0.003,-0.003,0.002,0.003,-0.002,0.003,-0.003
,0.002,-0.003,0.004,0.001,-0.003,0.004,-0.003
,0.002,-0.002,0.005,0,-0.002,0.006,-0.002
,0,-0.001,0.004,-0.001,0,0.007,-0.001
,-0.002,0,0.003,-0.001,0.001,0.005,0
,-0.004,0.001,0.002,-0.001,-0.001,0.003,0.001
,-0.006,0.002,0.002,0,-0.004,0.001,0.002
,-0.006,0.003,0.003,0,-0.007,0,0.003
,-0.005,0.004,0.004,0,-0.009,0.002,0.004
,-0.003,0.006,0.005,-0.001,-0.008,0.004,0.006
,-0.001,0.007,0.006,-0.001,-0.005,0.005,0.007
,-0.001,0.008,0.007,-0.001,-0.001,0.004,0.008
,-0.003,0.007,0.007,0,0.002,0.002,0.007
,-0.005,0.007,0.006,0,0.003,0.001,0.007
,-0.006,0.006,0.004,0.001,0.001,0,0.006
,-0.006,0.005,0,0.001,0,0.001,0.005
,-0.005,0.005,-0.003,0,0,0.002,0.005
,-0.003,0.004,-0.005,-0.001,0.003,0.003,0.004
,-0.001,0.004,-0.005,-0.003,0.007,0.003,0.004
,0.001,0.004,-0.004,-0.004,0.009,0.002,0.004
,0.002,0.005,-0.003,-0.006,0.009,0.001,0.005
,0.003,0.005,-0.004,-0.006,0.006,-0.001,0.005
,0.004,0.005,-0.006,-0.006,0.002,-0.001,0.005
,0.005,0.003,-0.008,-0.004,-0.001,-0.001,0.003
,0.006,0.001,-0.006,-0.002,-0.001,0,0.001
,0.006,0,-0.002,0,-0.001,0,0
,0.004,-0.001,0.002,0.001,0,-0.002,-0.001
,0.001,0,0.005,0,-0.001,-0.004,0
,-0.003,0.001,0.005,-0.001,-0.002,-0.005,0.001
,-0.005,0.003,0.002,-0.002,-0.004,-0.006,0.003
,-0.006,0.003,-0.002,-0.001,-0.005,-0.005,0.003
,-0.004,0.002,-0.005,0.001,-0.005,-0.004,0.002
,-0.001,0,-0.007,0.003,-0.005,-0.002,0
,0.002,0,-0.008,0.005,-0.004,-0.002,0
,0.003,0,-0.007,0.006,-0.004,-0.001,0
,0.002,0.001,-0.005,0.006,-0.003,-0.001,0.001
,0,0.001,-0.002,0.005,-0.003,0,0.001
,-0.003,0,0.001,0.003,-0.002,0.002,0
,-0.004,-0.001,0.003,0.002,-0.002,0.004,-0.001
,-0.004,-0.003,0.003,0.002,-0.002,0.005,-0.003
,-0.002,-0.003,0.003,0.001,-0.001,0.005,-0.003
,0,-0.001,0.003,0.002,-0.001,0.002,-0.001
,-0.001,0.001,0.004,0.002,0.001,-0.001,0.001
,-0.002,0.003,0.004,0.002,0.004,-0.002,0.003
,-0.004,0.003,0.005,0.002,0.006,-0.002,0.003
,-0.004,0.002,0.004,0.002,0.006,0,0.002
,-0.003,0,0.003,0.002,0.004,0.002,0
